Judul,Skalabilitas dan Analitik Data,Penerapan Kecerdasan Buatan,Penerapan Data Besar,Penerapan Information Retrieval,Penerapan Sistem Pakar,Penerapan Penambangan Data,Penerapan Penambangan Teks,Penerapan Intelijen Bisnis,Penerapan Smart Living,Penerapan Komputasi Awan,Penerapan IoT,Penerapan Keamanan Data,Penerapan Keamanan Cyber,Penerapan Virtualisasi Jaringan,Penerapan Teknologi Jaringan,Penerapan Teknologi Nirkabel,Penerapan IT Forensik pada Jaringan,Penerapan Enkripsi,Penerapan Pengenalan Pola,Penerapan Watermarking pada Citra,Penerapan Kompresi Citra,Penerapan Pengolahan Citra,Penerapan Transformasi Citra,Penerapan Filtering Citra,Penerapan Morfologi Citra Digital,Integrasi Sistem dan Arsitektur,Penerapan Manajemen Informasi,Penerapan Sistem Informasi Geografis,Penerapan Global Professional Practice,Penerapan Sistem Peramalan,Penerapan Sistem Pendukung Keputusan,Penerapan Bisnis Elektronik Sistem Informasi,Penerapan Customer Relationship Management,Penerapan Pembelajaran Elektronik pada Sistem Informasi,Computational Thinking,Pengembangan Game,Multimedia,Penerapan Augmented Reality
Penerapan Enkripsi Rabbit Stream Cipher Algorithm Untuk Mengamankan File Bersifat Rahasia Di Polsek Mangkubumi Tasikmalaya,6.398157109174109e-31,4.097173763888631e-31,3.931714883032655e-31,4.229305626298299e-31,4.891591482072872e-31,4.217767197162799e-31,3.1908303482765874e-31,1.048151100912838e-30,4.05499353098936e-31,3.6176376564592067e-31,1.5364987202271819e-30,8.73485399023144e-25,2.0259048761933452e-27,4.402381871466365e-30,9.725679106894687e-30,5.8678091808327584e-30,4.0302184908391384e-30,6.04081364636912e-24,3.1626341452415187e-31,7.864062920674082e-30,5.154865047184839e-29,1.2619998183938757e-30,8.276433547918529e-30,5.040489303409544e-31,1.137288497342902e-30,8.426366700269119e-31,7.309274749055849e-30,2.807325842900549e-30,3.380615252665809e-31,4.277651658393165e-31,3.576003141352303e-31,2.5403297761480294e-30,3.7684906898095293e-31,1.3137613214464425e-30,1.196481391929956e-30,4.196785257818203e-31,4.108768723273932e-31,4.503530960055453e-31
 Penerapan enkripsi dan dekripsi file menggunakan algoritma Data Encryption Standard DES,3.090900690509974e-30,1.531552257988476e-29,2.31968179759392e-28,9.241641007233298e-30,4.891591482072872e-31,2.4884504814855273e-28,3.1409283105811704e-29,5.481033886289753e-28,4.05499353098936e-31,1.3844534556417096e-30,3.3573026391521647e-31,6.054871651341154e-24,5.78313833635564e-26,2.0814632695338522e-29,2.4652468982919252e-29,2.9341538505622447e-30,5.822774479847169e-30,5.6135671130804805e-25,7.950358819359605e-30,4.890817650684189e-29,6.5116443865655565e-28,6.651887866164586e-30,7.279684670088688e-28,2.656796708541422e-30,6.082947769912664e-30,1.471005654203729e-30,3.330281367100221e-30,2.329831893567457e-30,9.155937080412077e-31,4.53017390494485e-30,3.576003141352303e-31,2.2104150546630354e-30,1.087072505986165e-30,7.1976095473340605e-31,3.37571597423715e-31,4.196785257818203e-31,4.22243784451696e-30,4.503530960055453e-31
Penerapan Kombinasi Algoritma Base64 Dan Rot47 Untuk Enkripsi Database Pasien Rumah Sakit Jiwa Prof Dr Muhammad Ildrem,2.6471850860330395e-101,1.164097151215001e-98,1.2166234168342695e-100,5.5426830802861114e-101,1.3951060743898273e-99,6.950072940087178e-97,8.067097010209437e-100,3.250131420729405e-100,3.7794149054032237e-103,5.66193171081673e-101,9.104103146039377e-101,9.584293291330993e-97,3.493826164343529e-98,2.889012004303876e-101,1.9000220279973034e-87,2.3387253955790958e-101,3.239703504443617e-102,5.239349901559705e-94,3.5141448581159704e-99,3.067501156842191e-100,1.8889636271834575e-99,1.2906908324296965e-100,4.1218936891525043e-101,2.2484575196905484e-101,3.91799139687529e-101,3.134170797342854e-103,7.246320236080412e-100,2.968068896146404e-101,7.060539152824884e-101,3.326698675629303e-101,2.7920009818366654e-100,9.632638195298731e-101,4.632654111537052e-100,2.3682098734168063e-101,1.9894802745154954e-103,4.2625315688542373e-103,5.023089729341587e-102,7.093239801176589e-101
 Penerapan Enkripsi Algoritma Blowfish Pada Proses Steganografi Metode EOF,2.6495940043891695e-26,2.295916286976145e-25,2.909999513929276e-25,1.2225810471951439e-25,3.112274672349643e-26,1.0793735476460487e-24,1.379633576759965e-25,2.002227354806847e-25,3.3908651921422204e-27,8.434056517965719e-27,3.774541251473331e-27,2.0628962683985748e-23,1.161364743580613e-25,4.431263429244133e-26,6.833152931389766e-26,6.326859477010699e-27,1.265022809351756e-24,4.2261709483073755e-23,8.572125747378841e-26,3.0779345532051584e-25,4.034464418698782e-24,8.619009074520424e-23,1.6642865531839677e-25,1.3453265846245692e-25,2.4498997142676126e-26,1.1215980821106395e-26,1.1459941048419505e-25,9.920560290413903e-27,3.839128745840073e-26,1.2213268812594523e-25,6.939230669823991e-26,8.061759939259413e-27,5.6715976753574754e-27,6.100963510922382e-26,7.938432128187072e-27,2.5819307614361424e-27,5.1127731963026964e-26,6.628540415581955e-27
Penerapan Kombinasi Metode Enkripsi Vigenere Chiper Dan Transposisi Pada Aplikasai Client Server Chatting,3.0487597398433403e-37,2.514579379746303e-36,2.382044992977899e-37,1.731361491569637e-37,5.236493692179704e-37,5.991715424248522e-37,1.5261250648315638e-37,2.9210747448550535e-37,5.317722680440361e-38,6.72359527566507e-37,2.0064762059912643e-38,1.1045457244449506e-31,4.53825165025343e-35,4.45898306570756e-36,3.0003494705505227e-36,7.117308512923519e-37,1.3764232567947486e-36,2.02309020960452e-33,6.9015602265987424e-37,3.070569179861881e-36,5.0140464370924354e-36,1.2064228494133081e-36,2.788772309492893e-37,4.34298378044414e-37,2.0776565844435443e-37,1.6402535057410278e-37,3.2922568503454827e-37,5.937579439209479e-38,7.554790611866841e-38,3.834466736316347e-37,1.121930891526549e-36,5.8700875442028145e-36,8.653405535132251e-38,1.6605599123432577e-37,4.2285877908910953e-38,4.101636988458102e-38,8.229270028922761e-38,1.0812327445571528e-37
Penerapan Algoritma Kriptografi Asimetris Elgamal dengan Modifikasi Pembangkit Kunci terhadap Enkripsi dan Dekripsi Gambar Warna,2.3192008204216926e-40,8.358748286537125e-41,6.502034925658862e-40,1.928768619693993e-40,2.524428048564642e-41,3.234589316414915e-40,1.5080803582846883e-40,2.6648425387885664e-39,6.359241623273782e-42,5.4356728937016455e-42,3.5207058114170825e-41,2.7790944643754656e-37,1.491935818008882e-36,1.9238818486046686e-41,1.790003609948834e-40,5.5082046569746576e-42,2.197662183425791e-40,1.4842327400872915e-34,2.3816162758612497e-41,3.6225845140671287e-40,6.226385540558281e-38,2.5862170700543843e-39,7.384330521405532e-40,4.520686959529047e-41,1.1845804327045535e-40,5.908337423900665e-42,4.701030472961103e-41,4.947276218005406e-41,5.48385898104951e-41,1.2690498180494994e-41,2.1874199803869609e-41,1.3975829063251175e-40,3.23891240959217e-41,4.540323762485018e-41,2.020752778727002e-41,6.666983446336911e-42,9.432442360857515e-41,7.346059365787782e-42
 Rancangan Aplikasi Pengamanan Data Dengan Algoritma Advanced Encyption Standard Aes,1.3279250769216052e-32,1.1688998051462376e-32,5.783944489826635e-32,9.141144534107933e-32,6.380455783189307e-34,1.9061156496513363e-31,5.44433076783961e-32,2.5881767025997164e-30,4.12873636251989e-34,5.227118758499387e-33,4.185336686159337e-33,4.2252957458728386e-26,4.0009695715331245e-28,3.079981035883281e-32,5.6827922212851736e-33,3.7587615617694514e-33,2.431221512293814e-32,2.4841888778585893e-29,3.901870953077749e-33,7.990726797284658e-32,8.191562173926442e-32,1.293810661880378e-33,1.1129852965230274e-30,1.3821254508002434e-33,1.106879762498257e-33,9.780960171411422e-33,2.1676123396168848e-32,7.5126007442909e-33,1.707538532713547e-33,3.476165696053264e-33,6.716080191579391e-34,6.083013140014502e-32,9.338746839306307e-33,7.726395108699673e-33,2.022283209912422e-33,4.572803462252551e-33,3.4597704433834663e-32,1.7475442087120064e-33
Rancang Bangun Aplikasi Kriptografi Pada Teks Menggunakan Metode Reverse Chiper Dan Rsa Berbasis Android,9.523016182099102e-68,5.3349324457275024e-67,3.534144859496547e-71,1.0144223694755116e-64,3.039583123731381e-67,1.4338230343363502e-71,1.720319328566137e-66,7.090529325607759e-65,1.4803705174708055e-69,4.055870414908242e-66,1.1498156990062207e-67,2.058734873387619e-59,1.8555495451945518e-64,2.7602922757838934e-68,1.5448906349795825e-68,6.922315628336923e-70,6.095841791011842e-69,8.83397836047954e-62,2.540537349659383e-71,4.196661702187155e-65,2.33488214646625e-67,5.2607017604910766e-70,5.26711240811281e-67,2.9320692097379717e-71,5.696386422187668e-70,3.6676477335173075e-70,2.3017207644813684e-66,1.9496718457491277e-66,1.6060984401446052e-67,1.0923250128553327e-68,5.191758116616404e-69,1.7050245881677068e-64,1.958655081237521e-66,1.9827127500328475e-68,6.265572134510458e-69,4.460326553172821e-64,4.1920429868699507e-66,8.21082641123805e-65
 Penerapan sistem kriptografi enkripsi jamak dan tanda tangan digital dalam mendukung keamanan informasi,3.254258933847033e-36,4.45911339285053e-37,2.93450048402123e-37,8.414251452502035e-37,2.3685129284498344e-36,3.929961075312156e-37,3.6190727352581544e-37,1.6258626516293514e-35,2.4404683896910528e-36,1.6152857327087123e-36,1.5805183159825756e-36,1.1536763321674587e-30,6.281002905222219e-34,1.2143236193877671e-36,1.1769929181075434e-35,3.89875689724653e-36,7.598426688607411e-35,2.2636138454139685e-32,5.05424134372009e-36,1.5394188886891382e-35,1.2111613493579214e-36,1.650309569160997e-36,3.227554630217716e-35,8.15658253302146e-37,1.7090373929347094e-36,1.8990434486939162e-34,2.5316620644045462e-34,6.501447858170394e-35,1.3388044240576571e-36,1.2870564884929699e-36,2.9578647144420637e-35,5.166344574550718e-35,5.82297808800651e-37,5.509554398542479e-35,2.0202414280577907e-38,8.993249150727325e-38,5.0922611632021405e-37,3.2927583316817636e-37
… Pada Kernel Discriminant Analysis Untuk Pengenalan Pola Tulisan Tangan Angka Berbasis Principal Component Analysis Penerapan Metode Distance Transform …,1.4832319664284003e-51,2.819990359931225e-50,7.764266871628281e-50,9.34212549271527e-50,8.670628173249142e-49,4.6030871091347077e-51,1.3162239241681991e-49,2.6978915119369656e-50,4.4014962078066856e-51,1.9172489702032772e-49,7.079851889798678e-52,1.0761522891933818e-50,1.644513893188524e-51,1.662808956002139e-51,1.3145562355294265e-49,2.7224558983568076e-51,1.2273277337049485e-50,4.49481135959003e-51,8.194596549369039e-41,2.235371415968595e-49,6.994555298233693e-50,1.1652815725716045e-49,3.839323755074681e-49,1.9007121656408388e-51,1.6730882737403201e-49,4.171018868057536e-52,1.4462162087470458e-50,1.0829417145255731e-50,2.85294597157006e-50,6.121387878188904e-51,5.65618274124811e-50,1.882975115298475e-51,1.341346199120847e-50,2.950732288861903e-51,1.083657939401353e-50,1.63399674685946e-50,3.209377804634498e-50,1.1046575091991682e-49
Penerapan Algoritma Jaringan Saraf Tiruan Backpropagation Untuk Pengenalan Pola Tandatangan,1.1916164766898303e-30,3.2555870068284757e-29,4.2440858567793213e-29,4.758046973262134e-30,1.151503354261872e-30,2.7917292771838105e-28,4.1348531083839305e-30,4.3504741761002744e-29,8.928915158542881e-31,7.965877001285461e-31,3.3573026391521647e-31,1.8974043542944342e-29,2.4002046584472312e-29,1.8358461809011258e-29,6.082435445529729e-26,5.194664573008114e-30,5.974134263584213e-29,1.77626955470398e-29,1.364917752227058e-22,1.5702384303152831e-30,8.567526428660667e-30,9.871188973762025e-29,7.860170011396277e-29,5.8501480268138736e-30,3.6046125881504957e-28,3.84380235090336e-31,1.1544891676733974e-30,1.1995109505685966e-30,1.0205761741930692e-29,3.699329675901713e-28,3.576003141352303e-31,7.662716615721721e-31,3.7684906898095293e-31,2.4500021781207142e-30,9.740294262006841e-30,3.260999606823656e-30,8.254114854263064e-28,2.644137993878736e-29
 Perbandingan Metode Jaringan Syaraf Tiruan Backpropagation Dan Learning Vector Quantization Pada Pengenalan Wajah,4.024563441087161e-79,1.3407580991446282e-75,1.039525058337831e-78,9.90899011607777e-76,3.7914319441537065e-78,2.6981251227169663e-76,2.188017530826127e-78,5.708723212211408e-78,3.2643406162966894e-80,1.8494878631371583e-79,9.143135303844461e-82,8.850803070303939e-79,5.165276544199284e-78,4.172502916243217e-77,7.949332571932983e-71,3.111305819904931e-77,1.045310172732466e-75,4.762390707918511e-79,1.351714825118612e-58,1.001968160651879e-77,3.11563955177755e-77,1.4423353316551472e-73,6.870227076484089e-76,2.2396558461472304e-76,1.5475994774408036e-70,9.242976880098331e-81,2.3943920342652156e-80,8.580698709664147e-81,3.1212577227265034e-77,3.0423430436073227e-71,3.291522611527095e-79,8.21955794447458e-80,1.7504329166161565e-80,6.689483512527521e-78,7.592342141558904e-79,2.439164676384163e-79,8.656088785405808e-74,9.849588596651258e-77
Rancang Bangun Aplikasi Pengenalan Pola Aksara Lampung Dengan Metode Perceptron Berbasis Android,4.347379591934033e-39,2.3222706133380918e-38,1.3706234571078712e-39,5.097706168272383e-38,5.394913221821572e-38,8.807169138425524e-40,1.9291021830114903e-38,1.591708727721803e-37,1.5623025283696298e-39,2.9143286155603925e-38,1.3447578239828723e-38,5.871174376691877e-38,5.859431471633086e-39,6.814391719723765e-39,1.727261273747722e-38,1.0544678051254285e-39,1.114354033575141e-39,1.925062928090777e-38,1.3653113092230549e-35,1.8415511868578771e-38,7.371696911811962e-39,1.2343186423515183e-38,2.9659686926393894e-38,2.259317920737675e-40,1.486673799678941e-38,7.724494894055775e-40,2.1209859564558006e-38,2.103460087297566e-37,8.052408430518902e-38,4.2722609102269537e-39,2.880136778337565e-39,6.904975564183048e-37,5.630942127717601e-38,5.686441025905916e-39,9.063865125207251e-38,2.3719368444182487e-35,4.215431845766737e-37,2.279090430147243e-35
Penerapan Metode CRISP-DM untuk Prediksi Kelulusan Studi Mahasiswa Menempuh Mata Kuliah Studi Kasus Universitas XYZ,1.3182044374687356e-39,5.256668472697354e-37,1.0382002132941345e-33,3.1062014678159773e-38,1.1096881700587612e-39,5.89245608844261e-36,4.446752832892703e-37,3.5181703089845795e-37,7.00146854343229e-39,2.2083466394958701e-38,4.145503393638029e-39,3.720212608345114e-40,1.2777487458392507e-38,6.574958903520468e-37,1.0479539721594714e-36,2.573600203648252e-38,5.2676427508075905e-39,1.3460933117961286e-38,4.39976464805785e-36,1.1237611845444308e-40,4.0192901430099656e-39,1.2166427219533842e-39,6.147764316541871e-39,1.117043907434213e-40,3.207453746402386e-39,2.13823498092474e-36,1.3236023567542041e-34,3.036824311712066e-39,4.794123561980469e-35,7.908544908227538e-37,3.94800536162527e-37,5.758654125712638e-38,3.45917582969492e-38,4.4098801167958485e-36,1.2189766750054464e-38,7.298161917023556e-39,2.4330525731110874e-34,2.564490002755824e-37
 Perbandingan algoritma template matching dan feature extraction pada optical character recognition,7.437009508445235e-27,4.0136877463365425e-25,2.745280109155147e-25,2.1833700722343077e-25,1.9089561742271027e-27,3.1754435061962894e-26,1.7021552628568765e-26,1.3186124896764613e-26,1.620012797861942e-27,4.082526419857529e-27,1.3733104690611016e-27,2.191814535638863e-26,1.3728270081280714e-26,2.151166862819994e-26,6.894650592704521e-27,1.4784695072048454e-27,4.286194309349076e-27,3.1845684235885787e-26,7.932511762032438e-26,2.8367962910793264e-26,2.0926520527962765e-25,2.7324497178619924e-26,4.5033131158640766e-26,2.876446553046775e-26,1.9206130735178544e-26,1.5459411857803777e-27,4.743383548824882e-27,4.739626532390041e-27,3.7420137729428965e-27,1.4382861554708422e-26,1.1470920023005773e-26,1.0082570861798259e-26,1.5194050525766145e-27,2.8912513295299134e-27,9.232648822131485e-27,1.6694722501980508e-27,5.36729636359482e-26,1.7757673190401415e-27
Penerapan Metode Convolutional Neural Network Pada Pengenalan Pola Citra Sandi Rumput,8.29963719131518e-34,1.1129269830941723e-33,5.445356807397998e-33,6.880676988640648e-34,8.69751940275619e-33,4.570964176660323e-33,6.282452466361317e-34,2.7216467831475317e-33,7.324099319423025e-34,5.16869643905254e-34,8.207525730553937e-35,1.7293593678032652e-32,8.664313117557918e-34,1.8757722262582488e-33,2.1654717717316422e-32,3.796563543344016e-33,6.040793193515793e-33,1.8181003769840195e-32,3.593277181084146e-28,4.5755335903285884e-32,6.335490688835576e-32,3.8501459512806987e-28,3.688386395871276e-32,4.987782960206279e-31,4.8203217880870164e-30,6.97855929840491e-34,4.237430541567832e-34,2.3461152259519513e-34,1.5630004720155928e-33,1.5217080850798338e-33,1.5328909177537127e-33,9.435854654228698e-34,3.4889373954480767e-34,2.550863333006643e-34,4.987499247878081e-33,1.2678085509624003e-33,1.661531184193495e-33,7.353682465403659e-33
Penerapan Algoritma Local Binary Pattern untuk Pengenalan Pola Sidik Jari,5.411628421369781e-31,5.309342655071502e-30,4.2440858567793213e-29,4.758046973262134e-30,1.1515033542618718e-30,4.552864752710094e-29,4.1348531083839305e-30,1.9757321385166952e-29,4.05499353098936e-31,3.6176376564592067e-31,4.964498391793206e-30,5.574189205863612e-30,3.424081180265828e-30,1.1902942137362842e-30,5.632501101757275e-29,1.2592502798527945e-30,1.3185256555004827e-30,8.066782387026032e-30,1.2962512859165226e-25,1.5702384303152831e-30,8.567526428660667e-30,1.4876897311908044e-27,4.0740297010978775e-30,2.656796708541422e-30,5.30437781309921e-28,3.84380235090336e-31,1.1544891676733974e-30,1.1995109505685966e-30,4.634862926517611e-30,7.931544980730484e-31,3.576003141352303e-31,7.662716615721721e-31,3.7684906898095293e-31,7.1976095473340605e-31,8.12574736390394e-29,3.260999606823656e-30,7.409796747453734e-30,7.767941203956495e-30
 Pengenalan Pola Karakter Plat Nomor Kendaraan Menggunakan Algoritma Momentum Backpropagation Neural Network,8.638842689834678e-38,3.3350914708702566e-37,2.6386121886416644e-36,3.0126029146105297e-37,7.56090274028253e-38,2.880721670984512e-36,2.4399555431249557e-37,1.215024211241557e-36,9.769583464082172e-38,6.093474955348797e-38,7.111710410886755e-38,9.972988349380827e-37,5.892347182885769e-37,6.136721771579864e-37,3.2312506791616e-35,2.1918674148912617e-37,2.3215868812511115e-37,5.176066591686117e-37,1.1483985541976242e-31,1.0045296865233397e-37,5.7980856332587445e-37,5.99594726615195e-35,1.355168374099402e-35,1.6376431449364064e-36,1.6938703428965989e-34,6.573323534694649e-38,6.839007832314822e-38,2.723105436004352e-37,1.1505537720068601e-36,2.55084223820957e-37,2.1711671712568702e-38,4.823766321897386e-38,2.3182229848921146e-38,4.460598763509819e-38,5.829206645273707e-37,2.0607524864281512e-37,4.657792299242904e-37,4.9962034742236255e-37
Pengenalan Aksara Jawamenggunakan Learning Vector Quantization Lvq,1.365160611970144e-23,2.311838212882433e-23,6.323981826430412e-24,2.811605890270183e-22,1.753705900503085e-23,1.882627509318215e-23,3.4999710144661474e-23,3.889107851668482e-23,6.4721224465089384e-24,5.941182594892158e-24,5.6175502989778094e-24,7.120062775882285e-24,1.71014834776848e-23,6.87487099134575e-24,1.4190767685570761e-21,1.6153286700927544e-23,6.1943443442126194e-24,6.952082933584435e-24,3.986491030918159e-18,6.889820769442891e-24,8.156501507467707e-24,4.584941304181976e-22,6.72742411164812e-24,7.619186845760476e-24,4.2155397626647035e-22,6.21763017895643e-24,5.470488627970923e-24,6.914757816849368e-24,1.257319198180816e-22,1.8184698976488703e-23,5.88982674215675e-24,1.7720454073136368e-23,6.126037991915611e-24,4.8838832451089066e-23,7.70744747341166e-23,1.8290084428869848e-22,2.5799198226834437e-22,4.2806704257893085e-22
Implementasi Watermark Pada Citra Menggunakan Metode Spread Spectrum,9.009313799543938e-20,2.82054272191481e-19,2.471561674452042e-19,1.7163459798937866e-19,8.569658005386674e-19,2.0031000114775538e-19,1.804203645689796e-19,1.1910653231764436e-19,5.412115840735998e-20,5.03951678590632e-20,2.2978686955703707e-20,4.3349648310504676e-19,8.093444396484101e-20,5.691349729042231e-20,9.399439398230248e-20,1.0365478150650571e-19,1.6117748362123558e-19,1.280909862077775e-18,1.1689148910294584e-18,2.1485375488516927e-15,1.3833176303322508e-17,1.3613756695543004e-17,9.156893057934888e-18,1.2231579055950046e-17,6.1636634553546465e-18,6.600937968499823e-20,1.2075249557485198e-19,5.718853319608943e-20,8.614604477279299e-20,3.774303691905223e-19,4.1583448938059056e-19,6.906754027634273e-20,9.219718368431539e-20,6.64167222660522e-20,4.826162234058329e-20,4.085728515840718e-20,8.30666612969992e-20,1.0305847726566261e-19
Implementasi Visible Watermarking Dan Steganografi Least Significant Bit Pada File Citra Digital,7.011250629807031e-35,1.0268757087376825e-34,9.803422459439875e-35,1.0642058782210484e-34,2.2662009562932305e-34,1.0609401377018338e-34,1.6441157094793164e-34,2.591506209481004e-32,1.0149902863771593e-34,8.926909838503742e-35,8.207525730553937e-35,3.340761884547565e-32,6.246355574948213e-34,5.0774980213163515e-34,2.694840607930964e-34,2.51299278098014e-34,3.8866538975919484e-33,1.458987417823342e-29,3.2476270316305054e-34,1.7555177850138377e-24,5.1150331761301855e-30,2.4902673555140897e-31,7.281682105428376e-30,1.4260620466915346e-31,1.3928362038425984e-31,2.027201317697101e-34,1.6730107395627189e-34,1.120875197312287e-34,1.7545304736232123e-34,3.3915501208011138e-34,8.81141340808361e-35,1.0368886895291e-34,9.346765074328331e-35,2.0497745522033744e-34,8.2581845828913e-35,2.2378039799898397e-34,1.0301455901090495e-34,1.142142379280915e-34
IMPLEMENTASI TEKNIK WATERMARKING PADA CITRA DIGITAL DENGAN MENGGUNAKAN METODE FRACTAL DAN DISCRETE COSINE TRANSFORM DCT,1.409884999408642e-37,1.6123821929619128e-36,2.2879441954543217e-36,1.1221636907670312e-35,9.467484462239933e-37,7.80308477410268e-37,6.3321378177746184e-37,8.683623796025494e-37,5.317722680440361e-38,1.7835760248998139e-37,3.9248810224581224e-38,7.213884220013179e-36,8.81216877900873e-37,1.7125575795284304e-37,7.77882661735513e-37,5.5151113401272956e-37,6.819522363702491e-36,8.92740230507899e-35,3.502771400670485e-35,2.4349939819145492e-26,2.3222380892584328e-29,3.816076454457724e-33,5.481262985735792e-31,9.344678777970694e-34,4.8999259152369625e-34,3.874689653981283e-37,2.7286795657514542e-36,5.937579439209478e-38,2.152019811406757e-36,1.1166783395311186e-36,7.3884173477377e-37,5.939380801720225e-37,2.52005590053601e-37,1.1649728941995898e-36,2.0400507818014437e-37,3.3654821225787135e-37,7.90417924556743e-37,6.2501006800145965e-37
Implementasi Watermarking pada Citra Digital Menggunakan Teknik Discrete Fourier Transform DFT dan Singular Value Decomposition SVD,5.903582436742166e-45,9.345148275885596e-45,1.4596888485347737e-44,1.628511653312711e-44,3.8129497753750785e-45,6.531877351368684e-45,4.610070880340806e-45,1.1065750127813953e-44,1.591758020578984e-45,1.611089525773814e-44,2.3456867698104358e-45,7.882735591462362e-44,5.900347302776133e-45,5.230411040322465e-45,1.2918846013833567e-44,7.866423359067224e-45,6.512405301148847e-44,8.169136751640012e-43,1.8884982769773915e-41,4.840232456535664e-31,2.3019008629760604e-39,5.848708754783034e-41,2.428765570555262e-38,4.746538569451413e-42,3.7944032686882086e-42,9.07453205406826e-45,9.342263749253403e-44,1.816927275295818e-45,3.451510916619211e-44,5.022535782156783e-45,2.5785830170363308e-45,1.4164323008157533e-44,4.153039729673775e-45,2.735091447418245e-44,5.832923401296529e-45,1.3751718917199435e-44,1.5593902326904005e-44,1.0769346513504524e-44
 IMPLEMENTASI WATERMARKING PADA CITRA DIGITAL MENGGUNAKAN METODE DFT 2 DIMENSI,5.199139991798881e-27,1.7717387228902782e-26,1.5366071703689985e-26,1.0867208605893726e-26,5.626935471477303e-26,4.184171242810405e-26,2.2582662026276044e-26,7.324743960059846e-27,3.3908651921422204e-27,3.0686055181550766e-27,1.3733104690611016e-27,9.090543125407314e-26,5.034888570708915e-27,3.638295673664902e-27,5.826978717106767e-27,6.3268594770107014e-27,7.689474550177732e-26,6.350638553951646e-25,2.2721201633561966e-25,5.354810747229375e-21,4.395985324894615e-23,1.7802627717868814e-23,1.3381438798312726e-23,2.807538914684941e-23,6.459011439646383e-24,8.655846852947924e-27,1.5172847923379277e-26,3.662934458616535e-27,3.611504796136978e-26,2.396536760310353e-26,2.524735455568088e-26,4.347879367452423e-27,5.671597675357474e-27,8.730720118302039e-27,1.618210905726999e-26,1.808017415633175e-26,2.0079043455151466e-26,2.1883066247094122e-26
 Penerapan Secret Sharing Scheme pada Joint Ownership Watermarking untuk Citra Digital,2.9186068221912954e-31,4.097173763888631e-31,3.931714883032655e-31,4.229305626298299e-31,8.843907598191536e-31,4.217767197162799e-31,6.768173219893824e-31,3.76395024354306e-31,4.05499353098936e-31,3.6176376564592067e-31,3.3573026391521647e-31,3.9058874057994246e-30,3.941325540377597e-31,4.394882510414073e-31,3.8867116501461358e-31,3.652681423064263e-31,2.9552051638796496e-30,2.2941335633813768e-29,1.338403546008068e-30,2.0729763837894106e-26,2.0280543160591013e-28,3.099781242381862e-28,3.7234206275024998e-25,5.544423363728038e-28,1.9964606190272917e-28,8.153213206084e-31,6.8738034459359695e-31,4.428913151781543e-31,2.757439160344557e-30,4.277651658393165e-31,3.576003141352303e-31,4.132666777868845e-31,3.7684906898095293e-31,8.233863424127648e-31,3.37571597423715e-31,8.901936640708687e-31,4.108768723273932e-31,4.503530960055453e-31
Aplikasi Watermarking Citra Digital Pada Mobile Device Menggunakan J2ME,7.311103561807015e-22,1.9862291759050046e-23,6.323981826430412e-24,4.7663010321955045e-23,6.856193300535792e-23,5.691915266464952e-23,2.2948568778290724e-22,2.489672787146142e-23,2.6327037456645328e-23,1.3965771740971173e-22,3.1859171343218337e-23,4.926667224721409e-22,2.5771583129640925e-23,2.0935171443219136e-23,3.555726498882136e-23,3.837157288574072e-23,1.1226835038952386e-21,1.3440761776768592e-20,4.5976514435229046e-23,9.867545772650712e-19,1.5254490646522322e-20,9.617156511531609e-21,2.0686048258633098e-19,1.6951159656979077e-20,6.433529480449298e-21,4.016100821374906e-23,9.908005580811147e-23,2.891931310725186e-22,3.6473767956316626e-23,2.0514934351867798e-23,1.7935541302968947e-23,4.6843836598769003e-23,2.4919249134572592e-23,6.763104284016165e-23,3.448086270285389e-23,2.0106529570443792e-22,1.4952285849307501e-22,1.2001871332619134e-22
IMPLEMENTASI WATERMARKING PADA GAMBAR MENGGUNAKAN METODA DISCRETE WAVELET TRANSFORM,2.10530924258149e-20,2.6024589668396094e-20,2.5362666527812888e-20,2.6546014060527586e-20,2.907284372341073e-20,2.6500726457568185e-20,2.2259785369885663e-20,2.1367429248702636e-19,2.5856813611527152e-20,2.407669201102224e-20,2.2978686955703707e-20,2.1641527480780465e-19,2.5401396495572136e-20,2.719087570783359e-20,2.518083356848919e-20,2.422219654003708e-20,8.085230830187205e-20,2.7445123379142167e-20,4.2742960643397285e-19,2.5625646068309326e-14,2.63049858602278e-16,6.464779077030235e-19,3.550943205297553e-17,7.708957406684784e-20,4.923588929415673e-19,2.5006724316459087e-20,2.2476283440791613e-20,2.7322276297899025e-20,2.3078282907126913e-20,2.6735267645039252e-20,2.3903133307365853e-20,2.6165265408472048e-20,2.4699365988518146e-20,2.516104031935941e-20,2.305737368105569e-20,2.6418254435471032e-20,2.6070596099792183e-20,2.760907596613602e-20
