No Dosen,Nama Dosen,No Judul,Judul,Skalabilitas dan Analitik Data,Penerapan Kecerdasan Buatan,Penerapan Data Besar,Penerapan Information Retrieval,Penerapan Sistem Pakar,Penerapan Penambangan Data,Penerapan Penambangan Teks,Penerapan Intelijen Bisnis,Penerapan Smart Living,Penerapan Komputasi Awan,Penerapan IoT,Penerapan Keamanan Data,Penerapan Keamanan Cyber,Penerapan Virtualisasi Jaringan,Penerapan Teknologi Jaringan,Penerapan Teknologi Nirkabel,Penerapan IT Forensik pada Jaringan,Penerapan Enkripsi,Penerapan Pengenalan Pola,Penerapan Watermarking pada Citra,Penerapan Kompresi Citra,Penerapan Pengolahan Citra,Penerapan Transformasi Citra,Penerapan Filtering Citra,Penerapan Morfologi Citra Digital,Integrasi Sistem dan Arsitektur,Penerapan Manajemen Informasi,Penerapan Sistem Informasi Geografis,Penerapan Global Professional Practice,Penerapan Sistem Peramalan,Penerapan Sistem Pendukung Keputusan,Penerapan Bisnis Elektronik Sistem Informasi,Penerapan Customer Relationship Management,Penerapan Pembelajaran Elektronik pada Sistem Informasi,Computational Thinking,Pengembangan Game,Multimedia,Penerapan Augmented Reality
59,"Ridwan Rismanto, SST., M.Kom.",1332,Analisis Sentimen Tentang Respon Masyarakat Terhadap Transportasi Umum Online Dan Konvensional Menggunakan Naïve Bayes Classifier Dan Lexicon Based,1.3257209823361945e-100,1.6125047553996434e-103,6.875839799746035e-93,1.5286225010765223e-98,4.867117070594222e-100,5.980193950250337e-98,7.27226439834214e-88,9.533143037322953e-102,5.046126826400774e-98,8.776115494579577e-104,9.676488223708476e-102,1.808492310727242e-103,2.2733821592296244e-99,3.891327706496683e-102,2.1178434650953503e-102,2.3121676209469794e-101,2.8802432921192507e-99,6.18425056654302e-103,2.8550076000157107e-104,1.6124139193028563e-101,5.340490985502599e-103,1.01611559936328e-102,3.148534196947367e-104,9.092076504576275e-103,3.571095112005483e-100,3.6322950257646745e-104,1.599140504389524e-101,1.2923564629134909e-101,1.234979762216872e-99,3.6102056643807713e-104,1.3117662991252677e-101,2.823150762388313e-101,3.8691438522788274e-98,2.7277219241436114e-99,2.4579571438421087e-102,2.675548018783832e-103,7.081977596942895e-100,3.0822748826211587e-100
59,"Ridwan Rismanto, SST., M.Kom.",1333,Analisa komputasi kemunculan dan kepunahan kosakata bahasa indonesia berdasarkan corpus,5.747500991615378e-21,3.2558648593488e-20,2.3002736993695575e-18,6.6696778155423085e-18,1.5783795708815128e-20,2.281289103011902e-19,1.3018693345834213e-18,6.693938486975546e-20,2.392494895377743e-19,3.290168783011537e-19,2.1386623618808928e-20,6.817322266123427e-20,6.028477147231872e-20,1.0855129864300688e-19,1.126164830208252e-18,3.123769113366427e-20,1.7556637095918217e-19,3.410931772973749e-20,4.1807197144080116e-20,2.213007872656134e-20,2.858985979701038e-19,1.9293889565181242e-20,4.027778530039894e-19,9.545702239877813e-20,7.179352649211273e-20,2.2354102187407835e-20,1.202664201967489e-19,3.5583556385209106e-19,7.906319900931883e-20,4.4052742943457425e-20,5.711978730621264e-21,2.0225811655486838e-19,3.663245590996348e-19,8.175064994775846e-20,7.723984543426923e-18,6.83088521711628e-20,3.0773326393745027e-19,5.574115770549461e-19
59,"Ridwan Rismanto, SST., M.Kom.",1334,Implementasi finite state machine pada game “Save the Animals”,5.572824011655528e-38,1.0366956223336664e-27,1.8609756620670654e-39,6.395919076842589e-39,9.466871865149214e-39,3.1880302006769877e-37,6.514779213141123e-37,1.0602103200218733e-38,7.047788651630877e-38,4.426391808841553e-38,2.892425376979978e-38,1.584381963454211e-38,2.1879012351252566e-38,6.595984034324577e-38,7.384735445896945e-39,7.669475875095624e-39,2.219649559001464e-37,4.962234041620572e-39,2.1614433167813042e-38,4.002922246617536e-38,2.3324454955214237e-38,1.5048573013861242e-38,1.0458359112037388e-38,8.465481803750636e-39,1.748519103976594e-37,9.656843263076897e-40,2.7033916901021133e-39,2.9001052065766367e-38,3.763234145877538e-38,1.0982121370312413e-38,4.091107947776209e-38,4.0122263784358054e-39,1.5259180981918215e-39,6.392441529677129e-39,1.244066978365218e-37,4.30264717772538e-34,6.872427457153163e-38,2.0068738868239515e-37
59,"Ridwan Rismanto, SST., M.Kom.",1335,Aplikasi pengiriman pesanan makanan menggunakan algoritma djikstra,6.97379539248639e-39,3.9377526043816553e-35,8.233374351350989e-35,1.5311029395767123e-33,2.307425149499725e-37,7.002553758231567e-35,5.216389273833037e-35,7.820461443636265e-37,2.3761339280779266e-37,9.923970599323323e-37,4.6482993226896655e-37,1.1761477782019149e-31,1.9987854699661094e-35,2.306712369479126e-37,3.554169894912653e-37,3.019640709481084e-38,6.450133902135551e-38,5.009617259842226e-32,5.851085295305746e-38,3.0832758179778507e-35,5.440417921575698e-33,3.770668907123434e-36,9.022291528948195e-34,1.021557639502522e-36,8.696737947371719e-37,2.353728172029506e-38,3.181459523659358e-37,3.3230495047919063e-35,1.2631566743105516e-37,2.6767472303087164e-37,7.224438836536301e-38,2.0464994116285872e-36,5.722609486059843e-37,8.046844912611477e-36,1.7460501260338937e-37,3.763162140398888e-37,3.716081528497875e-36,6.300318185838797e-35
59,"Ridwan Rismanto, SST., M.Kom.",1336,Pengembangan Aplikasi Bimbingan dan Konseling Studi Kasus SMA Negeri 1 Bangil,1.9174946922847394e-59,6.992422178818768e-58,1.8836670856922563e-51,3.358103467257084e-55,1.6610049943549704e-58,1.5052034310295529e-59,1.334726481551189e-58,1.0859675037599537e-59,5.582603151904289e-54,1.2429514315169824e-53,2.2322541505997934e-57,1.1138437199344796e-57,1.0028386874624291e-56,5.3316163955819115e-56,1.8731356533960552e-55,7.437186233466394e-56,1.0156415596105288e-56,6.683021772031856e-57,3.98485790283408e-59,1.7719579731023466e-59,1.1587230096556593e-56,1.104524982809127e-59,1.3116598568421718e-57,1.1470103616967261e-60,4.095195110659044e-59,4.495376662809403e-53,6.075595053649076e-49,2.8282794648881914e-51,6.434883519755213e-59,1.6270460107244713e-55,7.839900659842698e-51,2.9587732209572486e-55,6.684860006047874e-55,9.385192548927471e-49,1.43684879843985e-52,1.7026462546751216e-51,5.5438598741622945e-50,7.726230356584214e-51
59,"Ridwan Rismanto, SST., M.Kom.",1337,Rancang Bangun Aplikasi Ujian Online Real TIME Dengan Menggunakan Aristektur Mean,2.680695734498033e-78,1.1686241785959601e-76,4.9525009825935305e-77,1.5241458245605983e-69,1.1881702210120093e-75,4.18186654597461e-75,8.167318458715977e-76,8.096834934909593e-75,2.1814032872431526e-74,3.596137016510319e-73,1.9128398904885462e-69,2.2649163829981906e-68,4.0516860982636584e-73,1.7452434808328381e-72,2.909582242666036e-75,5.565299346870412e-78,2.4200146854507587e-77,1.100720342144788e-71,4.520323861428523e-80,3.063965536412198e-73,1.195805850138659e-73,1.7094085342618637e-77,2.559039452936974e-74,1.3122148884789966e-74,2.653721907603236e-76,7.147960765963578e-75,1.0784862182209375e-69,1.0607758403903544e-72,1.4996845686541755e-77,2.7151870562912807e-72,4.828790087519285e-72,1.0137314969158842e-66,2.1952246425411088e-69,4.362371538527295e-71,3.595888465635089e-73,7.217240917176413e-71,3.481808828941564e-72,2.0686673013773464e-71
59,"Ridwan Rismanto, SST., M.Kom.",1338,Identifikasi Pneumonia Pada Citra Rontgen Paru Menggunakan Metode Power-Law Trans,1.632894324907043e-38,1.0006828257200385e-35,6.851190110584039e-36,2.9854209991817863e-37,4.539464538746721e-33,5.385075175849367e-37,2.2086879367341475e-35,4.500740200840731e-38,1.5868590266639153e-38,1.4904697459823778e-39,6.512498522994152e-39,1.68851602960425e-36,5.122908415326616e-38,3.504010395500493e-38,3.1349228607058297e-38,1.702348808794479e-37,6.535649300410182e-36,2.6579136452098335e-35,7.867140859337005e-35,3.350047098822213e-33,5.354630628854613e-33,2.3269892203767465e-31,2.694422239981399e-32,2.0690843866848052e-31,2.608799042758858e-31,9.404859552152843e-39,6.000560792289079e-38,1.0620840488491313e-36,3.763234145877538e-38,7.977011421858202e-35,1.2530971682473365e-36,5.348023937179049e-38,3.3869913656172276e-38,8.520688289548152e-38,1.1660687012479285e-38,6.043878549063223e-39,4.511241076703918e-37,4.531970786460872e-36
59,"Ridwan Rismanto, SST., M.Kom.",1339,Optimalisasi Image Thresholding Pada Optical Character Recognition Pada Sistem Digitalisasi dan Pencarian Dokumen,2.209313655638145e-60,4.065606058198771e-55,6.205299725917604e-61,6.241867793039825e-55,1.2876580767873483e-60,6.78859324742339e-59,5.7811914587336695e-58,2.758209460176524e-60,9.299607535775961e-60,1.8707843101903957e-61,7.673597836753425e-60,1.7305623694704828e-59,5.105494202097071e-60,1.0340646880711e-60,8.751020711183852e-59,1.1196847345267478e-60,6.098734796425302e-61,1.0296142132776992e-59,9.847836436782688e-62,3.4318731555907963e-57,3.5454883305254553e-59,6.075519943049095e-59,1.0309675812912734e-57,1.1470103616967261e-60,1.7073011329669195e-59,8.237876860260052e-61,1.487659346756085e-59,1.5484668246615584e-57,1.2158820047496513e-59,1.6329321527643165e-60,6.279245354351594e-62,3.970885334358849e-61,1.2406519383892238e-61,7.129519623479456e-61,2.04351506578632e-59,1.73854026342611e-61,2.171067463629891e-61,7.403653028317247e-60
59,"Ridwan Rismanto, SST., M.Kom.",1340,PENGEMBANGAN VIRTUAL REALITY SEBAGAI MEDIA PEMBELAJARAN PENGENALAN HEWAN MENGGUNAKAN AFRAME,2.0354539775919156e-87,9.832733725096809e-85,5.5341326134349154e-89,6.309695043086574e-86,1.6472080761869047e-85,1.6689016392679125e-86,2.413406803665446e-86,4.580795093838363e-89,8.50840486224843e-84,4.2083849545776112e-78,2.076100407184004e-85,9.330569186726123e-85,6.587754204235672e-88,5.247903477495028e-81,1.638754496795905e-86,1.5777550405808909e-86,1.1741751518949489e-83,3.588650651565872e-86,6.594275147579099e-86,1.724473786155288e-86,3.857387968253004e-89,3.765201837724072e-88,1.9916533347198868e-86,1.714061566624001e-87,9.736580799983454e-90,3.827125109314462e-85,1.1142660996157205e-85,2.516233340609553e-85,1.0329943456105756e-85,1.5660942595033171e-88,1.3877285854227333e-86,8.480138955298435e-87,1.155103232862144e-86,8.831663664544263e-79,6.3324515498376796e-80,2.6505733294312722e-67,7.828503250838181e-72,3.7640647404050107e-60
59,"Ridwan Rismanto, SST., M.Kom.",1341,sistem pemeringkat berdasarkan opini masyarakat pengguna maskapai penerbangan indonesia,6.97379539248639e-39,5.594790657347367e-38,6.424750458394334e-37,5.7862175387630096e-36,9.466871865149214e-39,2.318340247366583e-37,8.566552662680153e-36,6.672985280735191e-38,1.5621557718942546e-36,4.5520018259038146e-38,2.7813699576563405e-39,1.584381963454211e-38,2.1879012351252566e-38,8.254171129623348e-39,1.7618766024569825e-35,7.669475875095624e-39,4.590282317390221e-37,4.962234041620572e-39,4.2514434103754555e-38,3.849229013195248e-39,2.3324454955214237e-38,1.5048573013861242e-38,3.5238087923900225e-37,5.729458608077928e-38,2.720330513258337e-37,1.0549346452773732e-37,6.1285860542665196e-37,2.898506050044308e-36,3.763234145877538e-38,1.0982121370312413e-38,1.9348045387284167e-38,9.095712885207526e-37,7.31872676633411e-35,4.0234156779968983e-38,1.533551380176166e-35,1.0392989836906497e-37,4.998042980384256e-36,7.112585130678026e-36
59,"Ridwan Rismanto, SST., M.Kom.",1342,SISTEM FILTER KATA UMPATAN DENGAN MENGEMBANGKAN SENTIWORD BAHASA INDONESIA MENGGUNAKAN ALGORITMA NAÏVE BAYES CLASSIFIER,6.97379539248639e-39,2.4386000574722773e-36,3.082308789154425e-33,3.214280188210719e-33,3.0642178117307673e-37,7.541541017259002e-35,8.400380327683757e-31,1.1512813780998442e-37,1.0545054991410104e-37,5.108555396477237e-38,6.398576828746087e-39,6.733569432466254e-37,9.4700679763887e-38,2.1990680235210957e-38,2.985085091316814e-37,5.860720081931557e-38,3.729624337427556e-38,9.709536833163167e-37,6.759519737182381e-38,1.6660925925919217e-38,4.50304028225378e-37,1.6851118084109519e-37,4.792522588890481e-37,6.199315745276538e-36,3.954183451839967e-36,3.415339401787936e-38,2.568765068333353e-37,2.6958405331816236e-37,1.586112035054187e-37,2.5264509360620374e-38,1.3952910745718856e-37,3.7082951396340584e-38,7.783626939148328e-38,6.425020425085235e-37,7.20486207129829e-38,2.745486901689337e-36,4.506948200085981e-37,2.129364359798058e-37
59,"Ridwan Rismanto, SST., M.Kom.",1343,Rekomendasi Artikel Terkait Pada Berita Online Menggunakan Teknik Text Mining,8.139668623814452e-60,7.759911178449015e-56,2.5915233631682868e-52,3.441799711302148e-58,1.2876580767873483e-60,1.0130606147677022e-56,1.2894886798573784e-50,2.0261461162514353e-56,2.884177221829696e-60,2.642479556833811e-60,2.115103820614897e-59,4.688861301214886e-58,7.211501605555227e-59,1.4606145581773475e-59,1.138647623007217e-58,4.754925166576602e-59,8.614452202920758e-60,4.0467984124546266e-58,1.7944645946234895e-59,3.589401844559771e-58,8.797920215791118e-59,8.788769283654957e-59,3.3043660096302057e-59,4.225875410880168e-60,1.7170193861825941e-59,2.2570483409131207e-58,9.62475418877739e-58,1.9008051437944963e-59,8.488655041523864e-58,8.278951697391866e-60,3.1677245316080253e-59,1.5139301011097222e-56,3.1886269052169986e-58,1.1398571502382256e-56,1.517455570084222e-59,1.4011324221258685e-60,7.405894763862872e-59,4.039730740798203e-59
59,"Ridwan Rismanto, SST., M.Kom.",1344,Pengenalan Nilai Mata Uang Kertas Untuk Tunanetra Menggunakan Metode Template Matching Correlation Berbasis Android,1.9945743779510827e-64,5.482618066555213e-62,2.8001788365331984e-62,7.464321948237149e-65,4.620039728767181e-63,2.7115619978804987e-65,6.960745577581053e-65,5.354869848866216e-65,2.6651446038619223e-67,1.0252680812993404e-66,5.502520006180712e-65,3.014418305282915e-64,8.889868188677482e-65,9.887102330960138e-65,2.992285842245897e-66,6.091998628772926e-65,5.995621657773551e-66,2.0542229502341172e-62,9.643144145864224e-61,2.553260745006051e-62,2.5418643893602305e-64,1.168600555182386e-64,4.061024725681126e-62,2.01543679382775e-65,3.890104005360709e-64,4.2331412343007536e-67,7.768963201466264e-64,3.5102212251115086e-63,6.133973845169213e-65,1.9783968838017061e-63,4.1520136682712284e-61,5.00841676154423e-63,1.2219960763890267e-63,8.474482581587639e-62,3.2190824237854595e-64,6.230836754508986e-62,7.089957579833235e-61,1.1310222244458901e-56
59,"Ridwan Rismanto, SST., M.Kom.",1345,Penerapan Metode Cosine Similarity Dalam Aplikasi Chatbot Layanan Wisata Di Wilayah Malang,3.526487216524084e-67,1.0448745552976164e-62,7.13189225474865e-64,2.263816626421921e-59,7.218071908372194e-64,5.3660764741511115e-65,1.789190366451121e-62,5.051848629079504e-65,5.372632557731569e-65,4.5748062732525446e-65,8.647324645118226e-66,3.6114922989428716e-64,6.448117782998435e-65,3.226027481905328e-64,6.746629681644176e-65,5.885268834358263e-65,3.1376886399833254e-65,3.579706044886205e-64,9.24669616148302e-67,2.6546814449175565e-61,3.4121455636565504e-62,8.495743099729526e-65,3.138295340630814e-61,2.01543679382775e-65,3.0887445261710413e-65,1.566811452698499e-64,3.7538938460535123e-62,7.950444022246908e-59,5.517403147543046e-66,6.0262139800253184e-64,2.2452465874108082e-61,1.6814588893491942e-63,2.8810538757159067e-62,2.468427703267189e-63,1.828649237675449e-66,3.0841694364402432e-65,7.051921196003331e-64,3.964148821076799e-63
59,"Ridwan Rismanto, SST., M.Kom.",1346,Klasifikasi Warna Liquid Glucose Berdasarkan Citra HSV Menggunakan Euclidean Distance,3.2408678187251237e-53,2.6144384504178626e-53,2.239567668468715e-50,6.819165727795677e-51,2.2845973541378333e-52,8.754884338068628e-52,7.14972386785649e-49,4.320647523732702e-53,1.6074280874627131e-53,2.223540405341159e-53,5.1397583794136426e-54,1.344976620775915e-52,8.292798177306795e-53,2.06659937995574e-53,1.8445284282993296e-53,2.1264364106668598e-53,2.038079846184052e-52,1.410662481798299e-50,5.38763436494706e-47,1.4294951070993525e-50,2.2378194500575336e-48,4.373638423086028e-48,2.958896289008991e-42,1.647451648932294e-48,1.8131562157363577e-45,1.377322359575572e-53,4.939158969190753e-54,9.859057910243858e-52,1.7719360100159677e-52,1.834266064862647e-52,1.7578280302616993e-54,8.584599535493128e-54,2.323661307161379e-52,1.691805791030084e-52,2.0093809283226664e-51,2.085383488512195e-53,1.3920652624250503e-50,7.449625506239139e-49
59,"Ridwan Rismanto, SST., M.Kom.",1347,PENERAPAN ARTIFICIAL INTELLIGENCE PADA GAME 2D CAT VS DOG MENGGUNAKAN FINITE STATE MACHINE BERBASIS ANDROID,5.056825515381501e-108,4.008492815299852e-87,3.377326887188901e-114,1.3580854376926453e-109,1.8941906079446231e-109,2.12232887596907e-109,3.2686682009020975e-105,1.7648795591060697e-109,1.0130232051086395e-109,1.6899037838174866e-109,3.7756100605463004e-109,1.5226382428473995e-108,1.0242541216481043e-108,7.897123378929566e-108,4.296354344797127e-110,3.9912229021402397e-109,1.4309230405010179e-108,2.7313668502968378e-108,1.4408130472148733e-109,2.4561814153237435e-110,9.84746668561929e-110,5.5692593841730594e-111,8.520895459995164e-111,4.1751234953981536e-110,8.841586482131826e-108,1.2950241520051176e-111,1.3944125615574598e-106,1.7187515445976586e-107,1.4792092567965075e-106,6.171291314491738e-110,1.5037480003237521e-112,1.796466402951537e-110,3.7249938853957496e-108,7.226279836384761e-109,1.357180045869887e-109,9.469633894420154e-100,7.672849487167316e-105,7.984928780750255e-106
59,"Ridwan Rismanto, SST., M.Kom.",1348,SISTEM PENDETEKSI KECURANGAN PADAUJIAN ESSAY ONLINE DI SMP AL FALAH ASSALAM WARU SIDOARJO DENGAN METODE LD,2.29626244654735e-24,6.958119369470145e-23,1.0115750269144904e-22,6.259257962293383e-22,6.7048929786439275e-22,2.4398920416870367e-22,8.2420615534273045e-22,3.830455236593524e-23,4.3723188269076935e-24,2.228183151400471e-24,6.709102663087674e-23,3.44625997715483e-23,8.832807590140857e-24,6.792608765100459e-24,6.091587526456546e-24,1.3032280054441168e-23,4.8306671522775065e-23,2.3730989662713412e-23,1.426915600300566e-22,3.184620128434159e-22,1.0335052013202399e-22,2.216992840812758e-22,7.35167016879271e-22,2.459165773975128e-22,3.8408263445603796e-22,4.359834753601931e-24,5.465389433567849e-23,5.089978143102706e-22,7.992349134871425e-24,6.614986524956358e-23,1.0648981781040015e-22,3.4898246626846665e-23,1.9525807374723123e-23,1.0043318322484949e-22,3.6328084622419016e-23,6.603766519758624e-24,3.8735954157565565e-24,1.8716221531382216e-23
59,"Ridwan Rismanto, SST., M.Kom.",1349,PENGEMBANGAN ENKRIPSI DAN DEKRIPSI FILE PADA PERANGKAT MOBILE BERBASIS ANDROID,3.0629921917274363e-27,1.2225848268751963e-26,1.089787972303538e-27,9.504491516203175e-27,1.0022585338041427e-26,1.8716352683889976e-27,6.49134124597254e-27,1.6141878827097648e-27,6.757442310875636e-27,8.63240151643484e-27,1.1723917944695735e-25,5.455045322023099e-23,5.602222771272639e-27,1.1402593946215908e-25,3.494025730567369e-26,2.7673825355583896e-26,6.010156685013891e-26,4.761202898070621e-22,3.198643470613783e-28,1.8106045790634307e-25,5.010889101998388e-26,2.890705909406867e-27,9.609442106526558e-27,1.998290083236495e-27,2.5736731378952574e-27,1.2534193178062027e-26,1.6290935823935173e-26,5.795078319071592e-25,1.5333365482343677e-26,6.59609087496487e-27,1.4943729273303969e-27,4.30440014377663e-27,2.5944147228638027e-26,1.424286750857572e-25,1.686228996019318e-26,4.337309610244768e-25,1.8697770739653436e-24,7.051291738271855e-25
59,"Ridwan Rismanto, SST., M.Kom.",1350,PENGEMBANGAN FIGHTING GAME DENGAN TOKOH PAHLAWAN INDONESIA,1.0229941323272407e-31,4.587410730975986e-27,4.525201764017867e-30,9.398755892286366e-29,9.742215654879428e-31,4.613275329365585e-30,2.240846153650917e-28,1.045301952059437e-30,3.369047912533149e-29,3.4970850776652684e-29,3.424254590118093e-31,1.6278038420708238e-30,3.5537839544155153e-31,1.6496129434946246e-31,1.9751024476221388e-29,7.708530367084082e-31,6.373828429109725e-30,5.739312938486534e-31,1.3593866707572847e-31,8.39090454212596e-32,4.190965651663565e-31,2.6342992437879664e-31,1.0550265283538184e-30,1.6482122097075627e-31,1.517637644768908e-31,2.631257188004676e-29,2.452619497461784e-29,1.4652781769610643e-28,2.9024657460203944e-30,1.0970881674288183e-30,2.0409503602714345e-31,7.409618520433297e-30,7.372347561102943e-30,3.2151484068961315e-29,5.662110998511746e-28,1.7212074098536073e-23,6.058303578287629e-27,9.340787380069985e-28
59,"Ridwan Rismanto, SST., M.Kom.",1351,PENGEMBANGAN GAME RPG EDUKATIF TOKOH PANGERAN DIPONEGORO DENGAN ALGORITMA PATHFINDING A* DAN LINEAR CONGRUENTIAL METHOD BERBASIS ANDROID,1.9615392249488258e-95,9.757011406474476e-84,7.785676339969002e-94,8.02491310124682e-92,7.062057297116407e-95,2.011528966540175e-93,8.248488703955066e-93,3.30391879364311e-94,2.463012920253664e-95,2.679749301226354e-91,1.7387731280589853e-93,1.3422305975614026e-88,1.5096504802816866e-90,1.3649602020238162e-93,5.3755838411137284e-95,1.1611892938963864e-93,9.747319651706504e-96,1.4311348935544486e-92,1.2328827390274135e-95,1.613015840319034e-92,4.825459862280211e-93,1.2113437698706588e-95,1.7705119082680606e-92,4.947334834225996e-95,9.687245860178151e-95,9.490184602091745e-94,3.7163894643975784e-95,2.643259025651037e-92,3.3303285386532656e-93,3.655280083357704e-95,7.2554237608902e-96,9.578118581606835e-96,4.390702828536481e-95,5.2018363017418965e-92,9.635716789079105e-95,2.0491590036880678e-83,9.689534321648425e-91,1.1998384730089837e-91
59,"Ridwan Rismanto, SST., M.Kom.",1352,PENERAPAN ALGORITMA APRIORI DALAM MENENTUKAN POLA PEMBELIAN KONSUMEN DI KAFE HIDDEN TOAST AND FLOAT,2.209313655638145e-60,1.8435442636212265e-55,1.4281896536135955e-46,3.262330628785312e-56,1.7890457115440687e-58,7.521446423958192e-52,1.0836227645848976e-56,2.90158706908337e-57,7.828392550070445e-61,1.8707843101903957e-61,1.9176152231626952e-60,7.39099273617393e-58,9.56507882169195e-59,7.339696425840258e-60,7.045852072391898e-59,1.1196847345267478e-60,6.098734796425302e-61,3.6286556104547435e-58,4.9961674662381884e-54,6.042215637015383e-59,1.4986229100363833e-57,6.990902586938175e-57,8.853233325737034e-59,5.794368059838505e-56,4.711056747550362e-58,9.342066341104432e-62,4.4307812128724436e-60,1.4018577628290436e-58,4.081195615096324e-59,1.5175038340791913e-57,9.480621651600004e-58,4.2167264657104754e-57,1.9860676883257564e-60,5.7272054950778695e-59,1.5356465753325532e-59,3.7753875350581084e-60,1.5410037966569143e-60,1.5332716955058894e-59
59,"Ridwan Rismanto, SST., M.Kom.",1353,EKSTRAKSI FITUR SITUS BERITA ONLINE UNTUK KALEIDOSKOP BERITA TAHUNAN,3.918096367029471e-28,7.03823333900157e-28,3.457737711078696e-27,6.0552956061148805e-28,8.117260250703635e-28,2.1450495314175768e-27,4.8208203954566994e-24,1.4953220865584423e-26,4.760978662466066e-27,1.3303713635490966e-28,4.7236837003005194e-27,1.3551871352582071e-27,1.4322626823416587e-27,7.374564001306217e-28,6.609553662511237e-28,6.347469897277636e-28,1.0086222964043673e-27,2.503916226759552e-27,3.3956779357423424e-28,1.1943760480025622e-27,1.7765007705611397e-27,6.3478451722951716e-27,2.584494311387534e-27,1.6980819690724563e-26,4.754556899494533e-26,2.9932713610318835e-28,9.326436598056207e-28,2.368899535032045e-27,2.0936117429073375e-27,9.00627675575105e-28,2.040410966883316e-28,6.1047724130243785e-27,4.260525188217977e-27,1.8453757200944514e-27,1.842047138968261e-26,4.101421965980966e-28,9.858411582075566e-28,8.424331595596712e-28
59,"Ridwan Rismanto, SST., M.Kom.",1354,PENGEMBANGAN SISTEM INFORMASI MANAJEMEN PERAMALAN PENYAKIT MENGGUNAKAN METODE REGRESI LINIER STUDI KASUS DI PRAKTEK UMUM dr ACHMAD FARIS PUJON–MALANG,5.238830735328592e-95,7.547190567170934e-93,3.353099707205172e-87,5.222527891385723e-91,3.324902616754151e-90,7.543121824465576e-93,9.119774607337327e-92,2.2374920411102003e-94,7.026146768691747e-91,3.638172974775129e-92,1.6187935837304873e-94,1.3847468892952065e-94,9.472906602273326e-92,1.7588359063274959e-93,6.685274539889038e-89,1.1674184179883147e-90,1.671639633369178e-92,6.168247132875926e-92,1.9021913576088412e-91,4.6282035023464447e-94,3.3238172072001824e-92,1.9985153507763766e-92,6.453904208419783e-94,1.4025662910696546e-94,5.029832993571207e-93,1.8617101622945951e-87,7.385841497166702e-85,4.399492166615139e-89,1.2847838827896798e-93,2.766710351428902e-85,3.596595664875581e-87,4.116452441779544e-89,6.32251763753933e-89,3.72402446781634e-91,2.5627052825536637e-95,2.919577036089223e-92,5.513218075717653e-88,5.312347839738002e-88
59,"Ridwan Rismanto, SST., M.Kom.",1355,Code Generation untuk Object Relational Mapping Dengan Menggunakan LINQ dan Text Templating,1.500641954456375e-24,2.247610018293496e-23,5.1961201834394346e-24,2.7598118746936143e-24,1.139466530667677e-23,3.0058154504299073e-24,3.6747405868386317e-23,2.601568205938251e-24,3.3126840914088335e-22,5.945514770938754e-25,1.5051327845173494e-24,1.4181071135010894e-22,5.7723722588136616e-24,3.2967851291316438e-24,2.9565452485960237e-24,1.0853795231921595e-23,1.4772871006377125e-24,5.628690305569526e-23,4.673942635064144e-25,6.854964875482226e-24,2.3972195535781131e-23,4.6114222919540924e-24,3.799834587242828e-24,3.209035883847148e-24,2.8527472337836053e-24,4.582438793834737e-25,1.4796702587830613e-24,9.769063829142772e-24,7.992349134871425e-24,3.912895997773267e-24,1.0795732510841433e-24,1.8752139159501726e-24,4.36349042769676e-24,2.7589114486792065e-24,2.3547393879420876e-24,5.784287225492979e-25,5.867096204744241e-24,1.2646427446641662e-23
59,"Ridwan Rismanto, SST., M.Kom.",1356,XML WEB SERVICE SEBAGAI MIDDLEWARE PADA EXISTING SERVICE,7.69167486069006e-17,2.6421675783405777e-16,8.962492626261277e-16,7.885390870313387e-16,3.369310627117513e-16,1.3440356722802822e-16,4.5672894154694e-16,1.4510496182898601e-16,4.976747504608616e-16,1.879196107613367e-14,4.816020546289545e-16,4.3058787358108746e-14,3.33843628437567e-16,1.0489582560908289e-14,7.551412153253557e-14,1.4637111283054697e-14,6.773161894682167e-16,1.5923168168603324e-14,1.0114673958283639e-17,2.387703855556502e-16,1.3530669822142193e-16,8.072437330298517e-17,3.711293496633315e-16,3.741430140039132e-16,1.2227910482853258e-16,4.227635952286609e-13,7.843250994375776e-15,4.1364480215143385e-14,8.079280337777333e-16,2.629842805414471e-16,2.4079900907256697e-16,5.043695459936807e-16,5.113943333227789e-15,4.131293403316e-15,1.150569680528562e-16,8.435715397232893e-17,3.7688816389683313e-16,2.18150404797426e-15
