No Dosen,Nama Dosen,No Judul,Judul,No Grup Riset,Grup Riset,No Bidang,Nama Bidang,Nilai Prediksi,Deleted
38,"Indra Dharma Wijaya, ST., M.MT.",874,Penerapan Metode Maisura untuk meningkatkan kemampuan siswa dalam membaca al-Quran Penelitian tindakan kelas di Kelas X SMA Karya Budi Cileunyi,5,Multimedia dan Game,37,Multimedia,6.189898964111945e-47,0
38,"Indra Dharma Wijaya, ST., M.MT.",875,SISTEM PAKAR DIAGNOSA KERUSAKAN MESIN TRUCK DUTRO DENGAN METODE CERTAINTY FACTOR BERBASIS WEB,1,Sistem Cerdas,5,Penerapan Sistem Pakar,8.455277986116468e-25,0
38,"Indra Dharma Wijaya, ST., M.MT.",876,PENGARUH KOMITMEN ORGANISASI DAN MOTIVASI TERHADAP ORGANIZATIONAL CITIZENSHIP BEHAVIOR PERAWAT RSUD PANEMBAHAN SENOPATI BANTUL,4,Information System,34,Penerapan Pembelajaran Elektronik pada Sistem Informasi,1.8587735451600456e-25,0
38,"Indra Dharma Wijaya, ST., M.MT.",877,Analisa Metode Pelaksanaan Pekerjaan dan Menghitung Volume Cut and Fill di Proyek Pembangunan TPA Kota Batam,1,Sistem Cerdas,9,Penerapan Smart Living,9.60795889466359e-38,0
38,"Indra Dharma Wijaya, ST., M.MT.",878,GAME PENINGGALAN SEJARAH DI PULAU JAWA GENRE PETUALANGAN,5,Multimedia dan Game,36,Pengembangan Game,4.468273810013686e-41,0
38,"Indra Dharma Wijaya, ST., M.MT.",879,GAME 2D EDUKASI CERITA RAKYAT NUSANTARA “LUTUNG KASARUNG” MENGGUNAKAN LOGIKA FUZZY,5,Multimedia dan Game,36,Pengembangan Game,5.843437941039957e-51,0
38,"Indra Dharma Wijaya, ST., M.MT.",880,Game Petualangan Andi Dengan Metode Fuzzy Sugeno Dan MRNG,1,Sistem Cerdas,2,Penerapan Kecerdasan Buatan,1.7187698771463275e-30,0
38,"Indra Dharma Wijaya, ST., M.MT.",881,PENGEMBANGAN GAME EDUKASI PENYELAMATAN LINGKUNGAN DAN HABITAT SATWA LIAR” GUARDIAN OF EARTH” DENGAN METODE FINITE STATE MACHINE DAN FUZZY SUGENO,1,Sistem Cerdas,2,Penerapan Kecerdasan Buatan,2.973127591712259e-41,0
38,"Indra Dharma Wijaya, ST., M.MT.",882,PENGEMBANGAN GAME “PETUALANGAN JAKA DAN POHON KACANG AJAIB”,5,Multimedia dan Game,36,Pengembangan Game,2.357851861306411e-25,0
38,"Indra Dharma Wijaya, ST., M.MT.",883,GAME EDUKASI “STORY OF SRI TANJUNG” CERITA SEJARAH PADA RELIEF CANDI PENATARAN,5,Multimedia dan Game,36,Pengembangan Game,7.970102516173305e-23,0
38,"Indra Dharma Wijaya, ST., M.MT.",884,GAME EDUKASI LINGKUNGAN “SIBABA” MENGGUNAKAN LOGIKA FUZZY DAN LINEAR CONGRUENT METHOD,1,Sistem Cerdas,2,Penerapan Kecerdasan Buatan,8.846023144985649e-25,0
38,"Indra Dharma Wijaya, ST., M.MT.",885,GAME EDUKASI 2D PLATFORMER “PENGENALAN HABITAT HEWAN” BERBASIS ANDROID,5,Multimedia dan Game,36,Pengembangan Game,8.306139238610111e-18,0
38,"Indra Dharma Wijaya, ST., M.MT.",886,PELATIHAN GOOGLE CLASSROOM TENTANG PENGANTAR MATERI BUAT AKUN GMAIL CARA LOGIN DAN MOODLE TENTANG UPLOAD MATERI ENROL KEY DI SMK MUHAMMADIYAH 1 MOYUDAN,4,Information System,35,Computational Thinking,1.620561904714505e-56,0
38,"Indra Dharma Wijaya, ST., M.MT.",887,Peningkatan Kemampuan Komputerisasi Akuntansi Accurate Bagi Guru dan Siswa SMK,4,Information System,35,Computational Thinking,1.916450455851376e-21,0
38,"Indra Dharma Wijaya, ST., M.MT.",888,ANALISIS EFISIENSI BANK KONVENSIONAL DAN BANK SYARIAH DENGAN METODE DATA ENVELOPMENT ANALYSIS DEA DI INDONESIA PERIODE 2012-2016,1,Sistem Cerdas,7,Penerapan Penambangan Teks,5.770669025487239e-26,0
38,"Indra Dharma Wijaya, ST., M.MT.",889,PERBEDAAN EKSPRESI PROTEIN CD44 PADA BERBAGAI GRADE ADENOKARSINOMA PROSTAT,5,Multimedia dan Game,38,Penerapan Augmented Reality,4.851081886326932e-08,0
38,"Indra Dharma Wijaya, ST., M.MT.",890,Perancangan Sistem Informasi Jasa Service Sepeda Motor Pada Bengkel Jaya Oil Jambi,4,Information System,28,Penerapan Sistem Informasi Geografis,1.2972797799167891e-24,0
38,"Indra Dharma Wijaya, ST., M.MT.",891,RANCANGAN MANAJEMEN RISIKO KORPORASI TERINTEGRASI BERBASIS ISO 31000 2018 DI PT SUCOFINDO PERSERO,4,Information System,27,Penerapan Manajemen Informasi,1.6853047016624882e-29,0
38,"Indra Dharma Wijaya, ST., M.MT.",892,PEMANFAATAN BABADOTAN Ageratum conyzoides L UNTUK MENGENDALIKAN HAMA KUTU DAUN PADA TANAMAN CABAI RAWIT Capsicum frustescent L,1,Sistem Cerdas,5,Penerapan Sistem Pakar,1.782489838578663e-31,0
38,"Indra Dharma Wijaya, ST., M.MT.",893,PENGARUH DISIPLIN KERJA DAN PENGAWASAN KERJA TERHADAP KINERJA Suatu Studi pada Pegawai Dinas Pekerjaan Umum Kota Bandung,4,Information System,31,Penerapan Sistem Pendukung Keputusan,1.645906779119567e-50,0
38,"Indra Dharma Wijaya, ST., M.MT.",894,Rancang Bangun Game First Person Shooter Dengan Procedural Content Generation Berbasis Virtual Reality,5,Multimedia dan Game,36,Pengembangan Game,1.0888782105911662e-34,0
38,"Indra Dharma Wijaya, ST., M.MT.",895,Analisis dan Usulan Strategi Pemasaran Untuk Meningkatkan Penjualan Studi Kasus PT Insan Muda Berdikari Cisarua-Cimahi,4,Information System,33,Penerapan Customer Relationship Management,2.0834089725200673e-28,0
38,"Indra Dharma Wijaya, ST., M.MT.",896,Perancangan Media Mobile Learning Berbasis Web Mobile Mata Pelajaran Komputer dan Jaringan Dasar,5,Multimedia dan Game,37,Multimedia,6.15697646319819e-34,0
38,"Indra Dharma Wijaya, ST., M.MT.",897,Aplikasi Media Advertising Mobile Berbasis Augmented Reality,5,Multimedia dan Game,38,Penerapan Augmented Reality,2.8396473732252404e-15,0
38,"Indra Dharma Wijaya, ST., M.MT.",898,PENGARUH VARIABLE ACCELERATION FACTOR PADA PENGELOMPOKAN DOKUMEN TEXT BERBAHASA INDONESIA DENGAN DARWINIAN PARTICLE SWARM OPTIMIZATION ANT COLONY CLUSTERING,1,Sistem Cerdas,7,Penerapan Penambangan Teks,1.5686718173433816e-35,0
38,"Indra Dharma Wijaya, ST., M.MT.",899,Rancang Bangun Sistem Pakar Penentuan Peyakit Domba Menggunakan Metode Certainty Factor,1,Sistem Cerdas,5,Penerapan Sistem Pakar,6.48025956611832e-21,0
38,"Indra Dharma Wijaya, ST., M.MT.",900,ANALISIS WAKTU PROSES PRODUKSI DENGAN MENGGUNAKAN LINE BALANCING DI PT TRIAS MABUA KRISTA,2,Computer Network,15,Penerapan Teknologi Jaringan,2.285304193406358e-24,0
38,"Indra Dharma Wijaya, ST., M.MT.",901,KLASIFIKASI STATUS GIZI BALITA MENGGUNAKAN METODE CERTAINTY FACTOR STUDI KASUS POSYANDU RW 8A “TUNAS BANGSA”,1,Sistem Cerdas,3,Penerapan Data Besar,9.570447336334846e-37,0
38,"Indra Dharma Wijaya, ST., M.MT.",902,RANCANG BANGUN SISTEM INFORMASI INDEKS KEPUASAN PELANGGAN PADA PT KARTIKA SARI MULIA,4,Information System,33,Penerapan Customer Relationship Management,1.98224834406811e-43,0
38,"Indra Dharma Wijaya, ST., M.MT.",903,SISTEM PENDUKUNG KEPUTUSAN UNTUK MENENTUKAN PESERTA PROGRAM TF SCALE PADA JTI MENGGUNAKAN METODE AHP,4,Information System,31,Penerapan Sistem Pendukung Keputusan,5.273328138447484e-35,0
38,"Indra Dharma Wijaya, ST., M.MT.",904,Spk Pemilihan Media Online Sebagai Sarana Promosi Menggunakan Metode Ahp,4,Information System,31,Penerapan Sistem Pendukung Keputusan,6.627781545287517e-31,0
39,"Irsyad Arif Mashudi, M.Kom",905,Penerapan Perilaku Cerdas pada Obyek di Dalam Game Flash Tower Defense,1,Sistem Cerdas,2,Penerapan Kecerdasan Buatan,5.317241462983191e-17,0
39,"Irsyad Arif Mashudi, M.Kom",906,PERBAIKAN KUALITAS PERMAINAN EDUKASI DENGAN MENGGUNAKAN DOKUMEN DESAIN PERMAINAN,5,Multimedia dan Game,36,Pengembangan Game,9.314977817838011e-25,0
39,"Irsyad Arif Mashudi, M.Kom",907,Survei Awal Evolusi Pada Perangkat Lunak Permainan,4,Information System,35,Computational Thinking,1.0688769253656084e-18,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",908,RANCANG BANGUN RUNNER GAME 2D DENGAN TEMA PENGENALAN KEMBALI LIRIK LAGU DAERAH MENGGUNAKAN ALGORITMA FISHER-YATES SHUFFLE,5,Multimedia dan Game,36,Pengembangan Game,1.473877368804982e-64,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",909,SISTEM MONITORING BERBASIS INTERNET PADA OTOMATISASI SUHU KANDANG AYAM BROILER MENGGUNAKAN RASPBERRY PI,2,Computer Network,11,Penerapan IoT,9.963637400137389e-57,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",910,Implementasi Metode AHP dan TOPSIS untuk Rekomendasi Wisata Kota Batu,4,Information System,31,Penerapan Sistem Pendukung Keputusan,9.750521544483919e-45,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",911,Identifikasi Pneumonia Pada Citra Rontgen Paru Menggunakan Metode Power-Law Trans,3,Computer Vision,25,Penerapan Morfologi Citra Digital,2.608799042758858e-31,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",912,"Identifikasi"" Acne Vulgaris"" Berdasarkan Fitur Warna Dan Tekstur Menggunakan Klasifikasi JST Backpropagation",3,Computer Vision,25,Penerapan Morfologi Citra Digital,1.9404745193547079e-41,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",913,Implementasi Analisis Sentimen Twitter Mengenai Opini Masyarakat Terhadap RKUHP Tahun 2019,1,Sistem Cerdas,7,Penerapan Penambangan Teks,6.659745322132747e-52,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",914,Implementasi Analisis Sentimen Twitter Mengenai Opini Masyarakat Terhadap Rancangan Kitab Undang-Undang Hukum Pidana RKUHP Tahun 2019,1,Sistem Cerdas,4,Penerapan Information Retrieval,3.804907335891681e-88,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",915,LITERASI DIGITAL UNTUK MENINGKATKAN ETIKA KOMUNIKASI DIGITAL BAGI KOMUNITAS REENACTOR NGALAM,3,Computer Vision,22,Penerapan Pengolahan Citra,6.577463602442229e-57,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",916,Otomatisasi Peringkasan Teks pada Dokumen Hukum Menggunakan Latent Semantic Analysis,1,Sistem Cerdas,4,Penerapan Information Retrieval,2.498544364859377e-48,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",917,SISTEM INFORMASI PELATIHAN DI INSTANSI TENAGA KERJA AMONG TANI BERBASIS WEBSITE,4,Information System,28,Penerapan Sistem Informasi Geografis,3.2074846949486606e-40,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",918,SISTEM PENJADWALAN SERTIFIKASI DAN PENGINGAT PEGAWAI DI PT PERTAMINA EP ASSET 4 POLENG FIELD,4,Information System,27,Penerapan Manajemen Informasi,2.1290147753718616e-47,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",919,APLIKASI PENGOLAHAN DATA TUGAS AKHIR BERBASIS WEBSITE MAHASISWA D3 ADMINISTRASI BISNIS JURUSAN ADMINISTRASI NIAGA POLITEKNIK NEGERI MALANG,5,Multimedia dan Game,37,Multimedia,1.1050388764701524e-51,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",920,PEMANFAATAN RASPBERRY PI PADA PERANGKAT KUNCI PINTAR MENGGUNAKAN KRIPTOGRAFI RSA DAN AES,2,Computer Network,12,Penerapan Keamanan Data,4.4779343411614095e-84,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",921,SISTEM INFORMASI MONITORING DAN EVALUASI PROGRAM KERJA PADA OKI POLINEMA BERBASIS WEBSITE DAN ANDROID,4,Information System,34,Penerapan Pembelajaran Elektronik pada Sistem Informasi,4.6191084723535535e-55,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",922,SISTEM PENGGAJIAN ONLINE DOSEN KONTRAK/LUAR BIASA BERBASIS WEBSITE STUDI KASUS POLITEKNIK NEGERI MALANG,4,Information System,34,Penerapan Pembelajaran Elektronik pada Sistem Informasi,1.545845134824358e-56,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",923,Absensi Kelas Otomatis Melalui Pengenalan Citra Wajah Menggunakan Metode Principal Component Analysis,3,Computer Vision,19,Penerapan Pengenalan Pola,3.3469204158160386e-67,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",924,KAJIAN BUDAYA NASIONAL DALAM MEMBENTUK BUDAYA ORGANISASI,1,Sistem Cerdas,9,Penerapan Smart Living,1.2524157367598177e-22,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",925,SISTEM PAKAR DIAGNOSA PENYAKIT GASTROENTEROLOGI MENGGUNAKAN METODE FUZZY CERTAINTY FACTOR,1,Sistem Cerdas,5,Penerapan Sistem Pakar,3.2258769655548336e-33,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",926,Pengenalan Karakter Tulisan Tangan Dengan Menggunakan Metode Diagonal Feature Extraxtion,3,Computer Vision,19,Penerapan Pengenalan Pola,1.1123293307584696e-18,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",927,ANALISIS SKEMA–SKEMA KEMIRIPAN VEKTOR PADA DESKRIPSI VIDEO MICROSOFT BAHASA INDONESIA,1,Sistem Cerdas,4,Penerapan Information Retrieval,3.6802529870128296e-30,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",928,Memperbaiki Kualitas Foto Rontgen Paru-Paru Untuk Identifikasi Penyakit Pneumonia Menggunakan Metode Power-Law Trans,3,Computer Vision,22,Penerapan Pengolahan Citra,7.35685466223611e-27,0
40,"Kadek Suarjuna Batubulan, S.Kom, MT",929,IMPLEMENTASI DIGITAL WATERMARKING PADA CITRA DIGITAL MENGGUNAKAN METODE DISCRETE HARTLEY TRANSFORM DHT,3,Computer Vision,20,Penerapan Watermarking pada Citra,1.3216112850468643e-16,0
41,"Luqman Affandi, S.Kom., MMSI",930,Penerapan Algoritma Fisher-Yates pada Pengacakan Soal Game Aritmatika,1,Sistem Cerdas,2,Penerapan Kecerdasan Buatan,2.7398470500813957e-47,0
41,"Luqman Affandi, S.Kom., MMSI",931,Implementasi metode naive bayes untuk intrusion detection system ids,1,Sistem Cerdas,7,Penerapan Penambangan Teks,3.064340217661219e-45,0
41,"Luqman Affandi, S.Kom., MMSI",932,PERAMALAN STOK OBAT DI PUSKESMAS GENDING PROBOLINGGO MENGUNAKAN METODE WINTER’S EXPONENTIAL SMOOTHING,4,Information System,30,Penerapan Sistem Peramalan,3.293189321421326e-44,0
41,"Luqman Affandi, S.Kom., MMSI",933,Sistem Pakar Diagnosis Penyakit Tanaman Buah Dalam Pot Menggunakan Metode Dempster Shafer Berbasis Web,1,Sistem Cerdas,5,Penerapan Sistem Pakar,3.822593134098632e-54,0
41,"Luqman Affandi, S.Kom., MMSI",934,Pengembangan SIstem Peramalan Penjualan Galon Menggunakan Metode Single Exponential Smoothing,4,Information System,30,Penerapan Sistem Peramalan,2.74099871112802e-35,0
41,"Luqman Affandi, S.Kom., MMSI",935,Aplikasi Pendataan Jalan Berlubang SKPD-TP Dinas Binamarga Provinsi Jawa Timur PPK Wilayah Probolinggo-Lumajang-Turen-Kepanjen Berbasis Android,4,Information System,28,Penerapan Sistem Informasi Geografis,1.7741347379452864e-29,0
41,"Luqman Affandi, S.Kom., MMSI",936,Alat Pendeteksi Telur Menggunakan Sensor Cahaya Dan Bahasa C,2,Computer Network,11,Penerapan IoT,4.609664684886683e-21,0
41,"Luqman Affandi, S.Kom., MMSI",937,Pengembangan Aplikasi Mobile Peramalan Cuaca untuk Penentuan Tanaman Pangan Menggunakan Metode Triple Exponential Smoothing,4,Information System,30,Penerapan Sistem Peramalan,1.931668333736056e-32,0
41,"Luqman Affandi, S.Kom., MMSI",938,Aplikasi pengiriman pesanan makanan menggunakan algoritma djikstra,2,Computer Network,12,Penerapan Keamanan Data,1.1761477782019147e-31,0
41,"Luqman Affandi, S.Kom., MMSI",939,PERAMALAN PEKERJAAN PERTAMA PADA MAHASISWA MENGGUNAKAN METODE BACKPROPAGATION DI JURUSAN TEKNOLOGI INFORMASI POLITEKNIK NEGERI MALANG,4,Information System,27,Penerapan Manajemen Informasi,1.9029641296579e-36,0
41,"Luqman Affandi, S.Kom., MMSI",940,Sistem Pendukung Keputusan Penerima Kredit UKM Menggunakan Metode Weighted Aggregated Sum Product Assessment Studi Kasus BANK BPR Jatim Cabang Magetan,4,Information System,31,Penerapan Sistem Pendukung Keputusan,5.075580971673067e-89,0
41,"Luqman Affandi, S.Kom., MMSI",941,SISTEM PAKAR REKOMENDASI MENU MAKANAN UNTUK MENCUKUPI KEBUTUHAN GIZI IBU MENYUSUI,1,Sistem Cerdas,5,Penerapan Sistem Pakar,1.3167529646055967e-32,0
41,"Luqman Affandi, S.Kom., MMSI",942,Sistem Pakar Klasifikasi Kecanduan Gadget Menggunakan Teori Arthurt T Hovart Dengan Metode Naive Bayes Classifier Untuk Anak Sekolah Dasar,1,Sistem Cerdas,7,Penerapan Penambangan Teks,3.3412936375329296e-69,0
41,"Luqman Affandi, S.Kom., MMSI",943,ANALISIS RESPONSE METRICS TERHADAP ARSITEKTUR MONOLITHIC DAN MICROSERVICES DALAM IMPLEMENTASI APLIKASI KOMPEN,2,Computer Network,17,Penerapan IT Forensik pada Jaringan,4.740482657557497e-21,0
41,"Luqman Affandi, S.Kom., MMSI",944,SISTEM PENJADWALAN SIDANG TUGAS AKHIR MENGGUNAKAN METODE ANALYTICAL HIERARCHY PPROCESS DI JURUSAN TEKNOLOGI INFORMASI POLITEKNIK NEGERI MALANG,4,Information System,31,Penerapan Sistem Pendukung Keputusan,6.852876125099181e-75,0
41,"Luqman Affandi, S.Kom., MMSI",945,SISTEM PENYEWAAN ALAT BERKEMAH BERBASIS WEB DI CV CILIWUNGCAMP NUSANTARA MALANG,4,Information System,28,Penerapan Sistem Informasi Geografis,8.836645069005137e-38,0
41,"Luqman Affandi, S.Kom., MMSI",946,RANCANG BANGUN SISTEM INFORMASI INTEGRASI KEARSIPAN VITAL DAN MONITORING KEGIATAN PENELITIAN DI BALAI PENELITIAN TANAMAN PEMANIS DAN SERAT,4,Information System,27,Penerapan Manajemen Informasi,1.2879995154456849e-33,0
41,"Luqman Affandi, S.Kom., MMSI",947,PENGEMBANGAN SISTEM PAKAR DIAGNOSIS PENYAKIT KELINCI DENGAN MENGGUNAKAN METODE CASE BASED REASONING,1,Sistem Cerdas,5,Penerapan Sistem Pakar,1.7313064283824778e-43,0
41,"Luqman Affandi, S.Kom., MMSI",948,PEMANFAATAN TEKNOLOGI USB DONGLE SERVER LINUX UNTUK PEMANFAATAN FLEKSIBILITAS IMPLEMENTASI APLIKASI SISTEM INFORMASI,2,Computer Network,12,Penerapan Keamanan Data,1.8005619537915247e-43,0
41,"Luqman Affandi, S.Kom., MMSI",949,APLIKASI WHATSAPP GATEWAY UNTUK NOTIFIKASI SURAT PERINGATAN MAHASISWA MENGGUNAKAN METODE MESIN TURING DAN REST,1,Sistem Cerdas,3,Penerapan Data Besar,2.0837960122581526e-90,0
41,"Luqman Affandi, S.Kom., MMSI",950,SISTEM PAKAR DIAGNOSA PENYAKIT PADA BURUNG LOVEBIRD MENGGUNAKAN METODE TEOREMA BAYES,1,Sistem Cerdas,5,Penerapan Sistem Pakar,5.342582426431354e-19,0
41,"Luqman Affandi, S.Kom., MMSI",951,PENERAPAN TEKNOLOGI NFC UNTUK SISTEM KEAMANAN AKSES PINTU KELAS MENGGUNAKAN RASPBERRY PI,2,Computer Network,11,Penerapan IoT,6.395929749156921e-50,0
41,"Luqman Affandi, S.Kom., MMSI",952,Optimasi Penjadwalan Maintenance Kendaraan Menggunakan Alat GPS Tracking Berbasis Android,4,Information System,28,Penerapan Sistem Informasi Geografis,2.448826997637785e-24,0
41,"Luqman Affandi, S.Kom., MMSI",953,SISTEM PAKAR DIAGNOSIS PENYAKIT SAPI MENGGUNAKAN FUZZY INFERENCE TSUKAMOTO,1,Sistem Cerdas,5,Penerapan Sistem Pakar,2.03573841959268e-40,0
41,"Luqman Affandi, S.Kom., MMSI",954,IMPLEMENTASI FORECASTING UNTUK MENENTUKAN JUMLAH PRODUKSI SUSU SAPI MENGGUNAKAN TREND KUADRATIK,4,Information System,30,Penerapan Sistem Peramalan,2.454296754205153e-42,0
41,"Luqman Affandi, S.Kom., MMSI",955,PREDIKSI STOK PERTAMAX SPBU SINGOSARI MALANG MENGGUNAKAN METODE LEAST SQUARE,4,Information System,30,Penerapan Sistem Peramalan,2.623594911989412e-38,0
41,"Luqman Affandi, S.Kom., MMSI",956,SISTEM INFORMASI PERAMALAN PENJUALAN VOUCHER INTERNET DENGAN METODE DOUBLE EXPONENTIAL SMOOTHING Studi Kasus Pada GEMINI CELL,4,Information System,30,Penerapan Sistem Peramalan,9.873775827099138e-56,0
41,"Luqman Affandi, S.Kom., MMSI",957,PENGOLAHAN CITRA DIGITAL IDENTIFIKASI JENIS TANAH MENGGUNAKAN METODE NAIVE BAYES CLASSIFIER,3,Computer Vision,25,Penerapan Morfologi Citra Digital,8.261200700251201e-61,0
41,"Luqman Affandi, S.Kom., MMSI",958,PENGEMBANGAN SISTEM KLASTERISASI WILAYAH RT/RW DI KECAMATAN SUMBERPUCUNG BERDASARKAN WABAH PENYAKIT,4,Information System,28,Penerapan Sistem Informasi Geografis,2.492601334130906e-40,0
41,"Luqman Affandi, S.Kom., MMSI",959,SISTEM PEMILIHAN PEMBELIAN LAPTOP PADA E–COMMERCE MENGGUNAKAN METODE WEIGHTED PRODUCT,4,Information System,31,Penerapan Sistem Pendukung Keputusan,4.221254401496341e-49,0
41,"Luqman Affandi, S.Kom., MMSI",960,IMPLEMENTASI METODE K-MEDOIDS CLUSTERING UNTUK MENGELOMPOKAN DATA PERSEBARAN PENYAKIT YANG DISEBABKAN VIRUS DAN BAKTERI DI KABUPATEN PAMEKASAN STUDI KASUS KECAMATAN TLANAKAN,1,Sistem Cerdas,3,Penerapan Data Besar,6.556948194020857e-44,0
41,"Luqman Affandi, S.Kom., MMSI",961,SINKRONISASI DATABASE TERHADAP PENGIRIMAN DATA SMS MENGGUNAKAN MULTIPLE MODEM SMSGATEWAY,2,Computer Network,18,Penerapan Enkripsi,5.123387838884e-45,0
41,"Luqman Affandi, S.Kom., MMSI",962,Estimasi Parameter-Parameter Yield Surat Utang Negara Indonesia Menggunakan Metode Ensemble Kalman Filter,3,Computer Vision,24,Penerapan Filtering Citra,8.967305642423758e-25,0
41,"Luqman Affandi, S.Kom., MMSI",963,PENJAWAB PESAN SMS OTOMATIS MENGGUNAKAN RASPBERRY PI DENGAN MENGGUNAKAN METODE BRUTE FORCE,2,Computer Network,11,Penerapan IoT,2.795313289870805e-21,0
41,"Luqman Affandi, S.Kom., MMSI",964,MEMBANGUN CACHE WEB PROXY MENGGUNAKAN MIKROTIK DI UNIVERSITAS INSTITUTE OF BUSINESS TIMOR LESTE,2,Computer Network,11,Penerapan IoT,3.2521871905100256e-30,0
41,"Luqman Affandi, S.Kom., MMSI",965,Metode Pemanfaatan Command Line Untuk Direct Printing Pada Aplikasi Berbasis Web,4,Information System,28,Penerapan Sistem Informasi Geografis,1.1559175444579162e-53,0
41,"Luqman Affandi, S.Kom., MMSI",966,Ekstraksi Data Hyperterminal untuk Menerima Data dari Timbangan Digital Menggunakan Metode Mesin Turing,1,Sistem Cerdas,3,Penerapan Data Besar,2.2464672032578004e-22,0
41,"Luqman Affandi, S.Kom., MMSI",967,Sistem Informasi Penjualan Dengan Kontrol Transaksi Secara Online Menggunakan Codeigniter,4,Information System,32,Penerapan Bisnis Elektronik Sistem Informasi,2.378517549404714e-21,0
41,"Luqman Affandi, S.Kom., MMSI",968,Manajemen Bandwidth Untuk Optimalisasi Jaringan Di Smk Telkom Sandhy Putra Malang,2,Computer Network,14,Penerapan Virtualisasi Jaringan,2.2233307811205145e-24,0
41,"Luqman Affandi, S.Kom., MMSI",969,APLIKASI TUNTUNAN LAGU QIRA’ATIL QUR’AN BERBASIS ANDROID,1,Sistem Cerdas,4,Penerapan Information Retrieval,6.575639167431782e-14,0
41,"Luqman Affandi, S.Kom., MMSI",970,ANALISIS SISTEM KEAMANAN HOTSPOT DENGAN MENGGUNAKAN HONEYPOT DAN IDS DI KAMPUS STMIK PPKIA PRADNYA PARAMITA MALANG,2,Computer Network,13,Penerapan Keamanan Cyber,3.5445122527284125e-33,0
41,"Luqman Affandi, S.Kom., MMSI",971,REKAM MEDIK PASIEN BERBASIS HANDWRITING MENGGUNAKAN ANDROID,2,Computer Network,11,Penerapan IoT,1.541755572940628e-14,0
41,"Luqman Affandi, S.Kom., MMSI",972,Pencatatan Dan Pemisahan Data Log Proxy Server Ke Dalam Database Menggunakan Model Otomata Mesin Turing Di STMIK PPKIA Pradnya Paramita Malang,1,Sistem Cerdas,3,Penerapan Data Besar,1.2593442738813308e-45,0
41,"Luqman Affandi, S.Kom., MMSI",973,PENGEMBANGAN SOFTWARE “VIRTUAL AJI SAKA” SEBAGAI ALAT BANTU UNTUK BELAJAR MENGENAL AKSARA JAWA DENGAN PENDEKATAN MULTIMEDIA,5,Multimedia dan Game,37,Multimedia,3.266497834677291e-38,0
41,"Luqman Affandi, S.Kom., MMSI",974,IMPLEMENTASI SISTEM INFORMASI PERPUSTAKAAN BERBASIS DESKTOP DI SMA NEGERI 6 MALANG DALAM PEMINJAMAN BUKU,4,Information System,28,Penerapan Sistem Informasi Geografis,1.6391123741317017e-57,0
41,"Luqman Affandi, S.Kom., MMSI",975,SISTEM PRESENSI MENGGUNAKAN NFC SMARTPHONE ANDROID DAN RASPBERRY PI STUDI KASUS POLITEKNIK NEGERI MALANG,4,Information System,27,Penerapan Manajemen Informasi,3.584875198270297e-32,0
42,M. Hasyim Ratsanjani,976,Klasifikasi Anjuran Larangan dan Informasi Hadits menggunakan Metode Naive Bayes Classifier,1,Sistem Cerdas,7,Penerapan Penambangan Teks,8.971079079430412e-40,0
42,M. Hasyim Ratsanjani,977,EKSPERIMEN TEKNIK-TEKNIK KLASIFIKASI PADA DATA PERKEMBANGAN PROGRAM STUDI DI PERGURUAN TINGGI XYZ,1,Sistem Cerdas,3,Penerapan Data Besar,1.4957589866884184e-27,0
42,M. Hasyim Ratsanjani,978,Implementasi Klasifikasi untuk Prediksi Status Kredit Nasabah pada Kredit Kendaraan Bermotor,1,Sistem Cerdas,3,Penerapan Data Besar,2.803907287084157e-25,0
42,M. Hasyim Ratsanjani,979,IMPLEMENTASI ANALISA KEMIRIPAN TEKS UNTUK PENENTUAN DINAS PADA KELUHAN WARGA DI PEMERINTAHAN DAERAH,1,Sistem Cerdas,9,Penerapan Smart Living,4.694334760408367e-59,0
43,Mamluatul Hani'ah,980,Deteksi Bot Spammer pada Twitter Berbasis Sentiment Analysis dan Time Interval Entropy,1,Sistem Cerdas,4,Penerapan Information Retrieval,2.0057128000560462e-20,0
